,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name
59,59,0.116,0.0694,0,-23.624,1,0.0497,0.969,0.644,0.109,0.0377,169.789,audio_features,6VDHdry8ytOL2WWbePDxSD,spotify:track:6VDHdry8ytOL2WWbePDxSD,https://api.spotify.com/v1/tracks/6VDHdry8ytOL2WWbePDxSD,https://api.spotify.com/v1/audio-analysis/6VDHdry8ytOL2WWbePDxSD,195333,4,Classical,"The Gadfly Suite, Op. 97a: VIII. Romance",Dmitri Shostakovich
60,60,0.188,0.0583,3,-18.702,1,0.0406,0.979,0.607,0.105,0.142,61.932,audio_features,5Gc6ZSgo7SJ2XceUOARmZv,spotify:track:5Gc6ZSgo7SJ2XceUOARmZv,https://api.spotify.com/v1/tracks/5Gc6ZSgo7SJ2XceUOARmZv,https://api.spotify.com/v1/audio-analysis/5Gc6ZSgo7SJ2XceUOARmZv,199000,3,Classical,"Bist du bei mir (Formerly Attrib. J.S. Bach as BWV 508, Transcr. for Oboe, Solo Violin, Strings and Basso continuo)",Gottfried Heinrich Stölzel
61,61,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366,audio_features,64ZxBE1ZgK4C0lGljXzDcG,spotify:track:64ZxBE1ZgK4C0lGljXzDcG,https://api.spotify.com/v1/tracks/64ZxBE1ZgK4C0lGljXzDcG,https://api.spotify.com/v1/audio-analysis/64ZxBE1ZgK4C0lGljXzDcG,204147,4,Classical,I. Allegro non molto,Antonio Vivaldi
62,62,0.193,0.0839,8,-22.849,1,0.0406,0.971,0.822,0.118,0.0569,85.556,audio_features,6kg7bfwsTKzRqnBGGv4VqR,spotify:track:6kg7bfwsTKzRqnBGGv4VqR,https://api.spotify.com/v1/tracks/6kg7bfwsTKzRqnBGGv4VqR,https://api.spotify.com/v1/audio-analysis/6kg7bfwsTKzRqnBGGv4VqR,580253,4,Classical,"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",Francis Poulenc
63,63,0.164,0.0194,3,-34.126,1,0.0434,0.938,0.859,0.0939,0.0581,101.708,audio_features,0oIQl9tFpCiKBRavEIIGzo,spotify:track:0oIQl9tFpCiKBRavEIIGzo,https://api.spotify.com/v1/tracks/0oIQl9tFpCiKBRavEIIGzo,https://api.spotify.com/v1/audio-analysis/0oIQl9tFpCiKBRavEIIGzo,233400,3,Classical,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",Gabriel Fauré
64,64,0.357,0.0464,8,-20.868,1,0.0434,0.992,0.859,0.109,0.0417,69.859,audio_features,5U7T2widXE5MqoQ6dmi3O9,spotify:track:5U7T2widXE5MqoQ6dmi3O9,https://api.spotify.com/v1/tracks/5U7T2widXE5MqoQ6dmi3O9,https://api.spotify.com/v1/audio-analysis/5U7T2widXE5MqoQ6dmi3O9,239333,3,Classical,"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",Robert Schumann
65,65,0.23,0.105,2,-20.209,1,0.0492,0.954,0.0944,0.088,0.123,88.716,audio_features,3v3TSr6ClqKFJUyTdgeYuL,spotify:track:3v3TSr6ClqKFJUyTdgeYuL,https://api.spotify.com/v1/tracks/3v3TSr6ClqKFJUyTdgeYuL,https://api.spotify.com/v1/audio-analysis/3v3TSr6ClqKFJUyTdgeYuL,1637893,4,Classical,"Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo (Cadenza: Kreisler)",Ludwig van Beethoven
66,66,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,audio_features,7uf3aFC1msj0t5cYImgOWy,spotify:track:7uf3aFC1msj0t5cYImgOWy,https://api.spotify.com/v1/tracks/7uf3aFC1msj0t5cYImgOWy,https://api.spotify.com/v1/audio-analysis/7uf3aFC1msj0t5cYImgOWy,209373,4,Classical,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Pyotr Ilyich Tchaikovsky
67,67,0.327,0.332,7,-12.971,0,0.0404,0.877,0.751,0.129,0.285,118.85,audio_features,2fC30Rt5tFa6FA2jNb4fiz,spotify:track:2fC30Rt5tFa6FA2jNb4fiz,https://api.spotify.com/v1/tracks/2fC30Rt5tFa6FA2jNb4fiz,https://api.spotify.com/v1/audio-analysis/2fC30Rt5tFa6FA2jNb4fiz,435160,4,Classical,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",Wolfgang Amadeus Mozart
68,68,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,audio_features,76wXMaJVSr0nSsKsSdwAiu,spotify:track:76wXMaJVSr0nSsKsSdwAiu,https://api.spotify.com/v1/tracks/76wXMaJVSr0nSsKsSdwAiu,https://api.spotify.com/v1/audio-analysis/76wXMaJVSr0nSsKsSdwAiu,473787,4,Classical,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Ludwig van Beethoven
69,69,0.0891,0.341,10,-12.681,0,0.046,0.145,0.836,0.111,0.0334,85.231,audio_features,5DFUsGW4Cmltv8Spd0u1aV,spotify:track:5DFUsGW4Cmltv8Spd0u1aV,https://api.spotify.com/v1/tracks/5DFUsGW4Cmltv8Spd0u1aV,https://api.spotify.com/v1/audio-analysis/5DFUsGW4Cmltv8Spd0u1aV,371747,3,Classical,On The Nature Of Daylight,Max Richter
70,70,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,audio_features,58Q96yWnuBqlKEGd2vGyAg,spotify:track:58Q96yWnuBqlKEGd2vGyAg,https://api.spotify.com/v1/tracks/58Q96yWnuBqlKEGd2vGyAg,https://api.spotify.com/v1/audio-analysis/58Q96yWnuBqlKEGd2vGyAg,423107,3,Classical,"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Johann Sebastian Bach
71,71,0.359,0.046,6,-18.725,0,0.0407,0.901,0.118,0.277,0.263,127.653,audio_features,5d6FOGCa0EDqCJSpccEh8s,spotify:track:5d6FOGCa0EDqCJSpccEh8s,https://api.spotify.com/v1/tracks/5d6FOGCa0EDqCJSpccEh8s,https://api.spotify.com/v1/audio-analysis/5d6FOGCa0EDqCJSpccEh8s,152160,4,Classical,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Johannes Brahms
72,72,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,audio_features,7dchPojQcmY6eMBFJAo64i,spotify:track:7dchPojQcmY6eMBFJAo64i,https://api.spotify.com/v1/tracks/7dchPojQcmY6eMBFJAo64i,https://api.spotify.com/v1/audio-analysis/7dchPojQcmY6eMBFJAo64i,359667,4,Classical,"Cello Concerto No.1, Op.107: 1. Allegretto",Dmitri Shostakovich
73,73,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,audio_features,6cUCckpdlqHJ5Ascf2uH2A,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,https://api.spotify.com/v1/tracks/6cUCckpdlqHJ5Ascf2uH2A,https://api.spotify.com/v1/audio-analysis/6cUCckpdlqHJ5Ascf2uH2A,442000,4,Classical,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Ludwig van Beethoven
74,74,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,audio_features,1aTpzY2ggWHhPi8p2f56u1,spotify:track:1aTpzY2ggWHhPi8p2f56u1,https://api.spotify.com/v1/tracks/1aTpzY2ggWHhPi8p2f56u1,https://api.spotify.com/v1/audio-analysis/1aTpzY2ggWHhPi8p2f56u1,224133,5,Classical,"Goldberg Variations, BWV 988: Aria da capo",Johann Sebastian Bach
75,75,0.231,0.133,2,-20.274,1,0.0437,0.963,0.659,0.135,0.0564,122.239,audio_features,0neipEnwEzyd66aUqUsg5P,spotify:track:0neipEnwEzyd66aUqUsg5P,https://api.spotify.com/v1/tracks/0neipEnwEzyd66aUqUsg5P,https://api.spotify.com/v1/audio-analysis/0neipEnwEzyd66aUqUsg5P,942000,4,Classical,"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Antonín Dvořák
76,76,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,audio_features,0mcgXc8P5GyGtP9aY7zir6,spotify:track:0mcgXc8P5GyGtP9aY7zir6,https://api.spotify.com/v1/tracks/0mcgXc8P5GyGtP9aY7zir6,https://api.spotify.com/v1/audio-analysis/0mcgXc8P5GyGtP9aY7zir6,273562,4,Classical,Piazzolla: Libertango,Alison Balsom
77,77,0.096,0.0325,8,-24.978,1,0.0416,0.977,0.852,0.0738,0.035,87.85,audio_features,5Wj90oTRAxvTUivep2HlUu,spotify:track:5Wj90oTRAxvTUivep2HlUu,https://api.spotify.com/v1/tracks/5Wj90oTRAxvTUivep2HlUu,https://api.spotify.com/v1/audio-analysis/5Wj90oTRAxvTUivep2HlUu,572520,4,Classical,Symphony No. 3 in C Minor: II. Andante ma non troppo,Florence Beatrice Price
78,78,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,audio_features,3jLcwFns5S9OYQojN8XAkJ,spotify:track:3jLcwFns5S9OYQojN8XAkJ,https://api.spotify.com/v1/tracks/3jLcwFns5S9OYQojN8XAkJ,https://api.spotify.com/v1/audio-analysis/3jLcwFns5S9OYQojN8XAkJ,775307,4,Classical,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",Antonín Dvořák
79,79,0.339,0.0588,10,-17.647,0,0.0373,0.984,0.862,0.12,0.198,105.916,audio_features,5bVlEvO3SadcOyh6rnWW4P,spotify:track:5bVlEvO3SadcOyh6rnWW4P,https://api.spotify.com/v1/tracks/5bVlEvO3SadcOyh6rnWW4P,https://api.spotify.com/v1/audio-analysis/5bVlEvO3SadcOyh6rnWW4P,277148,4,Classical,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Jess Gillam
80,80,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,audio_features,4fDodwdZ1LBDL2I2WCnUMY,spotify:track:4fDodwdZ1LBDL2I2WCnUMY,https://api.spotify.com/v1/tracks/4fDodwdZ1LBDL2I2WCnUMY,https://api.spotify.com/v1/audio-analysis/4fDodwdZ1LBDL2I2WCnUMY,84267,4,Classical,"Tsar Saltan, Op. 57: Flight of the Bumblebee",André Previn
81,81,0.144,0.0868,8,-23.338,1,0.0387,0.891,0.904,0.177,0.0737,94.463,audio_features,7xGcLLeK1de0I71lH28DeM,spotify:track:7xGcLLeK1de0I71lH28DeM,https://api.spotify.com/v1/tracks/7xGcLLeK1de0I71lH28DeM,https://api.spotify.com/v1/audio-analysis/7xGcLLeK1de0I71lH28DeM,482000,3,Classical,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",Jean Sibelius
82,82,0.352,0.235,2,-16.235,1,0.0398,0.894,0.675,0.396,0.329,109.16,audio_features,72jIJDADnBLJKXV2yxv5N0,spotify:track:72jIJDADnBLJKXV2yxv5N0,https://api.spotify.com/v1/tracks/72jIJDADnBLJKXV2yxv5N0,https://api.spotify.com/v1/audio-analysis/72jIJDADnBLJKXV2yxv5N0,626240,1,Classical,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",Pyotr Ilyich Tchaikovsky
83,83,0.377,0.173,9,-21.377,1,0.0329,0.991,0.909,0.103,0.558,132.187,audio_features,5i7bLnNE0R3m1MNUY7UsqT,spotify:track:5i7bLnNE0R3m1MNUY7UsqT,https://api.spotify.com/v1/tracks/5i7bLnNE0R3m1MNUY7UsqT,https://api.spotify.com/v1/audio-analysis/5i7bLnNE0R3m1MNUY7UsqT,500500,4,Classical,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Wolfgang Amadeus Mozart
84,84,0.496,0.249,3,-18.131,1,0.0411,0.98,0.934,0.12,0.719,144.239,audio_features,246ntJR3A2s7B5E40FTCLf,spotify:track:246ntJR3A2s7B5E40FTCLf,https://api.spotify.com/v1/tracks/246ntJR3A2s7B5E40FTCLf,https://api.spotify.com/v1/audio-analysis/246ntJR3A2s7B5E40FTCLf,224640,4,Classical,Hummel: Trumpet Concerto In E Flat - Iii Rondo,Johann Nepomuk Hummel
85,85,0.218,0.117,0,-18.585,1,0.0489,0.94,0.861,0.15,0.0599,77.009,audio_features,0w4LgJ5G1Xz5jLS3HX8oyq,spotify:track:0w4LgJ5G1Xz5jLS3HX8oyq,https://api.spotify.com/v1/tracks/0w4LgJ5G1Xz5jLS3HX8oyq,https://api.spotify.com/v1/audio-analysis/0w4LgJ5G1Xz5jLS3HX8oyq,1050893,4,Classical,Young Person's Guide To The Orchestra,Benjamin Britten
86,86,0.151,0.00818,3,-33.936,0,0.0367,0.91,0.898,0.101,0.0353,70.092,audio_features,1qRK1V8UVuAke4GhYtvJ9A,spotify:track:1qRK1V8UVuAke4GhYtvJ9A,https://api.spotify.com/v1/tracks/1qRK1V8UVuAke4GhYtvJ9A,https://api.spotify.com/v1/audio-analysis/1qRK1V8UVuAke4GhYtvJ9A,198759,4,Classical,Grain Moon,Olivia Belli
87,87,0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,audio_features,3sAYxq1986j3ydqLv6jwUJ,spotify:track:3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/tracks/3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/audio-analysis/3sAYxq1986j3ydqLv6jwUJ,432533,0,Classical,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Antonín Dvořák
88,88,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,audio_features,2dEbRirkEtImY7HdYxrgRS,spotify:track:2dEbRirkEtImY7HdYxrgRS,https://api.spotify.com/v1/tracks/2dEbRirkEtImY7HdYxrgRS,https://api.spotify.com/v1/audio-analysis/2dEbRirkEtImY7HdYxrgRS,349760,4,Classical,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",Frederick Delius
89,89,0.302,0.0355,0,-24.074,1,0.0363,0.932,0.304,0.043,0.186,115.104,audio_features,408VC5UfnAh3Uhl0RQpbkA,spotify:track:408VC5UfnAh3Uhl0RQpbkA,https://api.spotify.com/v1/tracks/408VC5UfnAh3Uhl0RQpbkA,https://api.spotify.com/v1/audio-analysis/408VC5UfnAh3Uhl0RQpbkA,716933,4,Classical,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Ludwig van Beethoven
90,90,0.411,0.0487,10,-25.68,1,0.0383,0.985,0.918,0.0944,0.101,128.859,audio_features,2TB6PQkgnw9rrFRK4VOOrC,spotify:track:2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/tracks/2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/audio-analysis/2TB6PQkgnw9rrFRK4VOOrC,248933,1,Classical,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin
91,91,0.278,0.151,4,-19.607,0,0.042,0.917,0.122,0.273,0.167,99.212,audio_features,2mPd1593fOWtbSGqA0VVcS,spotify:track:2mPd1593fOWtbSGqA0VVcS,https://api.spotify.com/v1/tracks/2mPd1593fOWtbSGqA0VVcS,https://api.spotify.com/v1/audio-analysis/2mPd1593fOWtbSGqA0VVcS,730667,4,Classical,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Felix Mendelssohn
92,92,0.0999,0.0241,2,-25.651,1,0.0432,0.98,0.766,0.0623,0.0396,89.001,audio_features,63cA2QfqtWZa0GGPZnYc0K,spotify:track:63cA2QfqtWZa0GGPZnYc0K,https://api.spotify.com/v1/tracks/63cA2QfqtWZa0GGPZnYc0K,https://api.spotify.com/v1/audio-analysis/63cA2QfqtWZa0GGPZnYc0K,532040,3,Classical,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Wolfgang Amadeus Mozart
93,93,0.0754,0.0102,4,-35.69,1,0.0464,0.901,0.106,0.0817,0.0331,81.324,audio_features,5CfxpBCYwfB17MMgARumHl,spotify:track:5CfxpBCYwfB17MMgARumHl,https://api.spotify.com/v1/tracks/5CfxpBCYwfB17MMgARumHl,https://api.spotify.com/v1/audio-analysis/5CfxpBCYwfB17MMgARumHl,462162,4,Classical,"Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo",Ottorino Respighi
94,94,0.156,0.00709,7,-34.153,0,0.0382,0.941,0.799,0.0986,0.041,97.925,audio_features,5eQKtxGSPvl9NEPXAuzzTJ,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ,https://api.spotify.com/v1/tracks/5eQKtxGSPvl9NEPXAuzzTJ,https://api.spotify.com/v1/audio-analysis/5eQKtxGSPvl9NEPXAuzzTJ,191160,3,Classical,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Pyotr Ilyich Tchaikovsky
95,95,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,audio_features,3uLsZpdHrJsR9AjrrxMI66,spotify:track:3uLsZpdHrJsR9AjrrxMI66,https://api.spotify.com/v1/tracks/3uLsZpdHrJsR9AjrrxMI66,https://api.spotify.com/v1/audio-analysis/3uLsZpdHrJsR9AjrrxMI66,473893,5,Classical,"Violin Concerto No. 1 in G minor, Op. 26: 1. Vorspiel (Allegro moderato)",Max Bruch
96,96,0.203,0.0641,5,-27.51,1,0.0529,0.972,0.94,0.101,0.0978,73.105,audio_features,6GDuB7BvASYD9JePYvOEX1,spotify:track:6GDuB7BvASYD9JePYvOEX1,https://api.spotify.com/v1/tracks/6GDuB7BvASYD9JePYvOEX1,https://api.spotify.com/v1/audio-analysis/6GDuB7BvASYD9JePYvOEX1,410160,3,Classical,Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),Christoph Willibald Gluck
97,97,0.309,0.258,9,-15.327,1,0.0459,0.976,0.69,0.0924,0.115,74.568,audio_features,0yzhOPf0iw2qWwcXRRta5L,spotify:track:0yzhOPf0iw2qWwcXRRta5L,https://api.spotify.com/v1/tracks/0yzhOPf0iw2qWwcXRRta5L,https://api.spotify.com/v1/audio-analysis/0yzhOPf0iw2qWwcXRRta5L,890000,4,Classical,Rhapsody in Blue,George Gershwin
98,98,0.356,0.152,4,-20.155,1,0.0406,0.981,0.903,0.0807,0.04,132.413,audio_features,1dFVnX4mJTnWubAPE8S3OR,spotify:track:1dFVnX4mJTnWubAPE8S3OR,https://api.spotify.com/v1/tracks/1dFVnX4mJTnWubAPE8S3OR,https://api.spotify.com/v1/audio-analysis/1dFVnX4mJTnWubAPE8S3OR,662600,4,Classical,"Mephisto Waltz No. 1, S. 514",Franz Liszt
99,99,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,4O2N861eOnF9q8EtpH8IJu,spotify:track:4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/tracks/4O2N861eOnF9q8EtpH8IJu,https://api.spotify.com/v1/audio-analysis/4O2N861eOnF9q8EtpH8IJu,140733,4,Classical,"Comptine d'un autre été, l'après-midi",Yann Tiersen
100,100,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196,4,Country,I Remember Everything (feat. Kacey Musgraves),Zach Bryan
101,101,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,audio_features,3Pbp7cUCx4d3OAkZSCoNvn,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/tracks/3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/audio-analysis/3Pbp7cUCx4d3OAkZSCoNvn,159636,4,Country,Scared To Start,Michael Marcagi
102,102,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3,Country,Something in the Orange,Zach Bryan
103,103,0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,audio_features,59uQI0PADDKeE6UZDTJEe8,spotify:track:59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8,163855,4,Country,Last Night,Morgan Wallen
104,104,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,audio_features,0eBFgRxyVSeuT4iyrbukdn,spotify:track:0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/tracks/0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/audio-analysis/0eBFgRxyVSeuT4iyrbukdn,239533,4,Country,Where the Wild Things Are,Luke Combs
105,105,0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,audio_features,0PAcdVzhPO4gq1Iym9ESnK,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,https://api.spotify.com/v1/tracks/0PAcdVzhPO4gq1Iym9ESnK,https://api.spotify.com/v1/audio-analysis/0PAcdVzhPO4gq1Iym9ESnK,177388,4,Country,Thinkin’ Bout Me,Morgan Wallen
106,106,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4,Country,You Proof,Morgan Wallen
107,107,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,audio_features,2Dct3GykKZ58hpWRFfe2Qd,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,https://api.spotify.com/v1/tracks/2Dct3GykKZ58hpWRFfe2Qd,https://api.spotify.com/v1/audio-analysis/2Dct3GykKZ58hpWRFfe2Qd,171693,4,Country,Heading South,Zach Bryan
108,108,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4,Country,Fast Car,Luke Combs
109,109,0.741,0.719,9,-5.192,1,0.0302,0.113,0.0,0.166,0.657,81.018,audio_features,2FQrifJ1N335Ljm3TjTVVf,spotify:track:2FQrifJ1N335Ljm3TjTVVf,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,174880,4,Country,A Bar Song (Tipsy),Shaboozey
110,110,0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,2kE2HFBFkJ0VMw3igxYohz,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520,4,Country,Wild Ones (feat. Jelly Roll),Jessie Murph
111,111,0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,audio_features,0Z7nGFVCLfixWctgePsRk9,spotify:track:0Z7nGFVCLfixWctgePsRk9,https://api.spotify.com/v1/tracks/0Z7nGFVCLfixWctgePsRk9,https://api.spotify.com/v1/audio-analysis/0Z7nGFVCLfixWctgePsRk9,235636,4,Country,TEXAS HOLD 'EM,Beyoncé
112,112,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4,Country,Tennessee Whiskey,Chris Stapleton
113,113,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,audio_features,3cBsEDNhFI9E82vPj3kvi3,spotify:track:3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3,Country,Wasted On You,Morgan Wallen
114,114,0.566,0.734,6,-5.631,1,0.0349,0.523,0.0,0.124,0.619,171.829,audio_features,5JRYVSZ6K2jY0kznYBmoqr,spotify:track:5JRYVSZ6K2jY0kznYBmoqr,https://api.spotify.com/v1/tracks/5JRYVSZ6K2jY0kznYBmoqr,https://api.spotify.com/v1/audio-analysis/5JRYVSZ6K2jY0kznYBmoqr,166040,4,Country,Wind Up Missin' You,Tucker Wetmore
115,115,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,audio_features,2UikqkwBv7aIvlixeVXHWt,spotify:track:2UikqkwBv7aIvlixeVXHWt,https://api.spotify.com/v1/tracks/2UikqkwBv7aIvlixeVXHWt,https://api.spotify.com/v1/audio-analysis/2UikqkwBv7aIvlixeVXHWt,213493,4,Country,You Should Probably Leave,Chris Stapleton
116,116,0.566,0.184,1,-11.508,0,0.0381,0.764,0.0,0.14,0.418,97.1,audio_features,5cI23aJ66Gw2a4N8l4dGYw,spotify:track:5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/tracks/5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/audio-analysis/5cI23aJ66Gw2a4N8l4dGYw,194605,4,Country,Coal,Dylan Gossett
117,117,0.567,0.812,11,-5.434,0,0.164,0.532,0.0,0.73,0.853,106.179,audio_features,2PmMh2t7jAtN6cqFooA0Xy,spotify:track:2PmMh2t7jAtN6cqFooA0Xy,https://api.spotify.com/v1/tracks/2PmMh2t7jAtN6cqFooA0Xy,https://api.spotify.com/v1/audio-analysis/2PmMh2t7jAtN6cqFooA0Xy,189639,4,Country,JOLENE,Beyoncé
118,118,0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,audio_features,4pCbJC43j3gSqG6Fen6upD,spotify:track:4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/tracks/4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/audio-analysis/4pCbJC43j3gSqG6Fen6upD,227467,4,Country,Hey Driver (feat. The War and Treaty),Zach Bryan
119,119,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4,Country,She Got the Best of Me,Luke Combs
